"user_id","book_id","rating"
22655,3137,3
22655,1230,3
22655,37,3
22655,1809,3
22655,1545,3
22655,89,3
22655,355,3
22655,192,3
22655,598,3
22655,1412,3
22655,3117,3
22655,603,3
22655,1429,3
22655,2269,3
22655,283,3
22655,3325,3
22655,429,3
22655,3317,3
22655,620,3
22655,682,3
22655,481,4
22655,223,3
22655,1554,3
22655,3319,3
22655,389,3
22655,755,3
22655,1089,3
22655,257,3
22655,518,3
22655,346,3
22655,826,3
22655,1327,3
22655,1108,3
22655,3460,3
22655,4291,3
22655,1486,3
22655,1996,3
22655,2648,3
22655,894,3
22655,1155,3
22655,877,3
22655,1337,3
22655,2376,3
22655,859,3
22655,917,3
22655,1722,3
22655,289,3
22655,1431,3
22655,142,3
22655,840,3
22655,7307,4
22655,237,3
22655,578,3
22655,609,3
22655,512,3
22655,1878,3
22655,1058,3
22655,7655,3
22655,665,2
22655,222,3
22655,227,2
22655,281,2
22655,989,2
22655,1057,2
22655,8,3
22655,65,2
22655,158,3
22655,9722,2
22655,3562,3
22655,4460,3
22655,4578,3
22655,5536,3
22655,6873,3
22655,7479,3
22655,7383,3
22655,8484,3
22655,8787,3
22655,9371,3
22655,8635,4
22655,5227,3
18905,1,3
18905,20,3
18905,17,3
4326,786,5
4326,916,3
1707,745,4
1707,2412,5
14289,9281,3
21699,500,1
21699,1066,1
11149,1278,4
11149,1525,4
11149,960,5
11149,8783,3
11149,193,5
15017,455,5
11149,412,5
13568,3318,4
13568,6550,4
22677,405,4
22677,1329,4
22677,1318,4
22677,1299,4
22677,13,4
22677,14,4
22677,872,4
22677,28,3
22677,1411,5
22677,48,4
22677,131,4
22677,33,4
22677,65,4
22677,55,4
22677,104,5
22677,35,4
22677,489,3
22677,2729,5
22677,115,5
22677,100,2
22677,94,4
22677,84,2
22677,233,4
22677,301,4
22677,255,1
22677,194,1
22677,426,4
22677,180,4
22677,323,4
22677,4850,4
22677,8296,5
22677,5387,4
22677,132,2
22677,54,4
22677,92,3
22677,127,3
22677,82,4
22677,211,3
22677,4356,5
22677,6384,5
22677,5761,5
22677,3024,4
22677,1048,4
22677,550,5
22677,193,4
22677,408,5
22677,236,4
22677,2253,5
22677,5537,4
22677,8382,3
22677,374,4
22677,1761,4
22677,3609,4
22677,6220,5
22677,3645,2
22677,101,4
22677,1096,5
22677,7522,3
22677,973,3
22677,114,2
22677,1060,4
22677,179,4
22677,546,5
22677,4270,5
22677,403,2
22677,576,4
22677,819,4
22677,439,4
22677,1224,4
22677,4018,4
22677,8121,5
22677,1969,4
22677,4119,4
22677,1384,5
22677,7727,5
22677,6617,5
22677,663,5
22677,5978,5
22677,5101,5
12170,351,4
12784,2328,4
9743,1657,5
14373,2591,4
19641,4507,4
1287,286,4
1287,579,5
11859,207,4
10307,9862,3
18424,1642,4
18424,763,4
18424,2508,5
18424,8731,3
18424,919,3
18424,4994,4
13951,9160,4
18424,2124,4
13951,8226,4
13951,5619,3
13951,7571,3
13951,7761,3
21345,2783,4
21345,3177,4
21345,9355,5
22691,22,4
22691,11,5
22691,16,5
22691,378,4
22691,3021,4
22691,67,4
22691,1209,4
22691,3,4
22691,220,4
22691,34,5
22691,99,5
22691,96,5
22691,843,5
22691,78,4
22691,40,3
22691,228,4
22691,9,3
22691,45,1
22691,33,4
22691,5850,1
22691,965,2
22691,75,5
3549,139,4
9908,9037,4
22701,66,4
22701,734,5
22701,613,4
22701,1605,4
22701,9778,3
22701,4003,5
22701,5717,5
22701,3780,5
22701,63,3
22701,54,4
22701,126,5
22701,503,3
22701,1003,3
22701,89,5
22701,1322,5
22701,877,5
22701,113,3
22701,129,4
22701,173,3
22701,1598,3
22701,7290,3
22701,86,5
22701,222,3
22701,209,4
22701,72,5
22701,84,5
22701,866,4
22701,2640,3
22701,7864,5
22701,8636,5
22701,9814,5
22701,8222,5
22701,6280,3
22701,1829,4
22701,1132,3
22701,6229,4
22701,3969,5
22701,5100,5
22701,7098,5
22701,281,5
22701,628,5
22701,227,5
22701,1338,3
22701,6902,3
22701,8891,3
22701,1106,3
22701,219,4
22701,332,5
22701,964,5
22701,958,3
22701,422,5
22701,992,3
22701,954,3
22701,1109,3
16284,599,5
22701,2001,5
16284,751,4
16284,1042,4
16284,1010,4
16284,305,2
16284,755,3
16284,243,2
22701,639,3
22701,2078,3
22701,2892,3
22701,2446,2
22701,1765,2
22701,1253,4
22701,1207,4
22701,1956,4
22701,497,4
22701,4242,4
22701,4535,4
22701,3402,4
16284,60,3
16284,161,3
16284,155,3
16284,337,4
16284,26,3
16284,16,4
16284,572,4
16284,211,3
22701,5069,3
22701,9372,4
22701,9773,4
22701,7737,3
22701,3662,3
22701,2541,3
22701,4245,3
22701,6262,3
22701,5878,3
22701,6841,3
22701,5898,3
22701,3658,3
22701,4206,3
22701,4812,3
22701,3575,3
22701,3539,3
22701,4053,3
22701,9112,3
22701,4869,3
22701,1772,3
22701,1907,3
22701,3799,3
22701,2158,4
22701,1320,3
22701,1327,3
22701,1120,3
22701,1108,3
22701,1695,3
22701,792,3
22701,1910,3
22701,3595,3
22701,3833,3
22701,1354,3
22701,1996,3
22701,2990,3
22701,3639,3
22701,868,3
22701,3636,5
22701,2101,4
22701,7171,5
22701,9327,5
22701,4603,5
22701,3054,4
22677,130,3
22677,29,4
22677,1584,5
22677,354,4
22677,325,3
22677,779,3
22677,306,4
22677,213,4
22677,934,4
22677,4584,5
22677,476,3
22677,736,5
22677,677,5
22677,1613,3
22677,344,4
22677,5120,4
22677,6620,5
22677,629,3
12832,757,5
20637,41,4
20637,2391,2
20637,246,4
20637,133,3
20637,443,5
20637,849,3
20637,667,5
20637,2567,4
21345,1480,4
20408,562,4
9345,115,5
19641,5586,4
9345,3338,5
9345,693,2
9345,150,4
9345,100,3
21345,1857,4
9345,1060,4
9345,2357,5
13012,1454,3
21398,83,5
21398,71,5
21398,10,5
21398,9,5
21398,1206,4
21398,3029,5
21398,1755,5
21398,2544,4
21398,154,4
21398,804,4
21398,559,5
21398,7333,4
21398,590,5
21398,5647,5
21398,497,3
21398,706,4
21398,478,4
21398,4676,5
21398,76,5
21398,1647,5
21398,529,4
21398,413,5
21398,361,4
21398,353,5
21398,3538,5
21398,63,5
21398,3700,4
21398,43,4
21345,2608,4
21398,9555,5
19641,5181,4
15001,7781,4
15001,7931,4
15001,7813,4
15001,5976,4
16801,99,3
21345,1863,4
19641,4494,4
3230,2675,3
12197,1546,4
21119,1263,4
21119,2693,3
21119,5538,5
21119,7128,3
21119,7446,5
21119,6418,5
21119,633,5
21119,6074,4
21119,3013,4
21119,6126,4
21119,9499,5
21119,492,3
21119,1881,4
21119,2156,4
21119,5838,5
21119,838,3
21345,4712,4
19798,3388,5
19798,1,4
19798,7,5
19798,48,4
19798,97,4
19798,514,4
19798,71,4
19798,13,4
19798,229,4
19798,160,4
19798,293,4
19798,361,4
19798,54,3
19798,14,4
19798,529,4
19798,109,4
19798,390,4
19798,65,5
19798,194,4
19798,618,4
19798,53,4
19798,322,4
19798,248,5
19798,62,5
19798,345,4
19798,377,4
19798,1690,3
19798,36,5
19798,1204,4
19798,413,4
19798,1327,4
19798,155,4
19798,161,4
19798,45,4
15164,3995,4
532,3172,5
532,4850,5
532,1884,3
532,9163,5
21345,5805,5
21345,6368,4
21345,6374,4
21345,8085,4
20679,1919,3
14289,2228,3
14289,430,3
14289,397,5
14289,213,4
14289,80,3
14289,6887,4
21345,7895,4
20209,6529,4
21345,7981,4
13051,688,1
15700,1432,4
22691,904,3
19641,5331,4
19641,5366,4
21345,7505,4
13572,60,3
21345,8332,4
17417,634,4
21345,224,3
21398,7831,5
21345,600,3
21345,945,4
16412,483,3
16412,18,4
16412,65,3
16412,26,4
16412,298,4
16412,1204,4
16412,699,4
15001,9741,4
15001,8077,4
5749,195,4
8790,98,4
2899,34,3
14097,3824,3
22691,634,3
19798,204,4
19798,1907,4
19798,7829,5
19798,778,5
19798,1178,4
19798,1970,2
19798,129,4
4598,1251,5
4598,805,4
4598,418,5
4598,183,5
4598,309,5
4598,20,5
4598,543,5
4598,1,5
4598,3486,3
4598,163,4
4598,351,5
4598,166,5
4598,4446,4
4598,394,5
4598,1696,4
4598,384,5
4598,419,5
4598,33,3
4598,31,4
22691,203,4
22691,2511,5
22691,6494,5
1480,8803,4
3749,20,3
3749,360,2
20982,17,3
5692,9346,5
15164,432,4
21218,300,5
17785,370,5
6505,4506,3
12845,632,3
12845,655,3
12845,149,3
10433,1588,4
10268,8589,5
22859,1813,4
16320,584,3
16320,1682,3
22859,39,4
3938,1,4
3938,20,3
3938,17,3
3938,119,4
20748,2971,5
20748,2998,5
20748,3105,5
20748,1201,5
20748,1588,5
20748,6719,5
20748,2901,5
19641,7666,4
7606,440,3
6913,69,4
19798,1236,4
12784,1548,4
12784,2495,5
20644,562,5
20644,6981,3
20982,20,2
17170,4809,2
11417,621,3
11417,2787,2
12663,2501,4
12230,1908,5
22859,224,2
22859,137,5
20755,8934,5
22819,137,5
22819,554,4
22819,463,4
22819,864,4
22819,712,4
22819,1275,4
22819,1026,4
22819,1159,5
15684,4336,4
15684,3124,5
15684,4441,5
15684,6917,4
15684,6216,3
15684,646,3
17104,1169,4
14097,4423,3
3627,612,4
15122,389,4
10400,2492,2
12230,7800,4
9908,1491,4
14373,1257,4
22901,179,5
22901,287,4
22901,178,4
22901,154,5
22901,29,4
22901,770,3
22901,530,3
22901,1,5
22901,20,5
22901,17,5
22901,2,5
22901,18,5
22901,25,5
22901,24,5
22901,27,5
22901,23,5
22901,21,5
22901,2122,2
22901,36,5
22901,856,3
22901,1290,4
22901,4671,4
22901,243,4
22901,305,4
22901,237,4
22901,488,5
22901,556,2
22901,578,2
22901,675,4
22901,1123,4
22901,7887,5
22901,3205,4
22901,1283,3
22901,8867,4
14373,1273,3
22901,62,5
22901,368,5
22901,480,5
22901,707,5
22901,4094,5
22901,402,4
22901,1785,4
22901,139,4
22901,31,5
22901,241,5
22901,117,5
22901,15,4
22901,4,5
22901,42,4
22901,32,5
22901,28,4
22901,456,5
22901,130,3
22901,531,2
22901,646,2
22901,59,5
22901,427,3
22901,679,5
22901,545,5
22901,444,5
22901,544,4
22901,364,4
22901,375,3
22901,2523,4
22901,50,5
22901,3606,5
22901,6663,5
22901,4169,2
22901,282,5
22901,8010,4
22901,232,1
22901,14,5
22901,131,5
22901,730,4
22901,2601,2
22901,95,3
22901,3469,4
22901,4598,2
12406,4967,3
11669,156,5
1752,291,5
19798,39,4
19798,110,4
19798,2,4
19798,165,3
19798,188,4
5266,3354,3
16078,135,4
16078,1588,4
8658,190,5
8658,47,4
8658,104,4
8658,5,4
8658,2053,4
8658,38,4
8658,22,3
8658,16,4
8658,11,4
8658,9,2
8658,64,3
8658,75,3
8658,46,4
8658,115,5
8658,67,3
8658,33,3
8658,196,4
8658,118,3
8658,57,2
8658,3,3
8658,557,2
8658,35,3
8658,484,2
8658,40,3
8658,430,3
8658,132,2
8658,122,3
8658,941,4
8658,306,5
8658,156,2
8658,847,3
8658,326,4
8658,304,5
8658,101,4
8658,54,3
8658,3597,3
8658,1156,5
8658,316,4
8658,3254,4
8658,426,3
8658,1056,3
8658,4,5
8658,43,4
8658,198,4
8658,225,5
8658,129,4
8658,173,3
8658,461,4
8658,485,5
8658,763,2
8658,8,2
8658,14,4
8658,354,2
8658,28,3
8658,32,4
8658,879,4
8658,15,3
8658,241,4
8658,513,4
8658,3206,3
8658,87,4
8658,179,5
8658,895,5
8658,767,3
8658,1048,3
8658,1927,4
8658,916,1
8658,114,3
8658,383,3
8658,199,4
8658,2455,2
8658,236,4
8658,82,5
8658,688,3
8658,3485,3
8658,92,3
8658,127,2
8658,969,3
8658,211,1
8658,256,2
8658,181,5
8658,508,2
8658,439,4
8658,1224,4
8658,2044,1
8658,493,2
8658,403,4
8658,1449,3
8658,2290,4
8658,1446,3
8658,472,4
8658,1303,4
8658,819,4
8658,6600,5
8658,412,4
8658,2627,4
8658,4309,3
8658,7946,3
8658,303,2
8658,2010,3
8658,86,2
8658,123,3
8658,281,3
8658,227,3
8658,343,3
8658,84,4
8658,596,3
8658,815,5
8658,1319,4
8658,1121,4
8658,635,4
8658,1099,3
8658,3172,3
8658,6390,3
8658,180,3
8658,2720,3
8658,4298,3
8658,3853,4
8658,3344,4
8658,719,4
8658,606,3
8658,3049,3
8658,1529,1
8658,178,2
8658,573,2
8658,247,3
8658,8033,3
8658,228,3
8658,136,3
17997,74,3
8658,3997,3
8658,5615,2
8658,1692,3
8658,8523,4
19597,4935,3
6547,9515,4
6547,8121,4
16371,16,4
16371,98,4
16371,26,4
16371,140,4
16371,209,5
16371,274,4
16371,1176,4
16371,2574,4
1752,3556,4
11269,2871,5
11269,3798,5
8663,1,3
16371,431,4
16371,538,3
16371,349,4
16371,929,4
16371,1339,4
16371,556,3
16371,553,3
16371,1123,4
16371,944,4
16371,1139,4
16371,578,4
16371,915,4
16371,1589,4
16371,967,4
16371,1248,5
16371,232,5
16371,609,3
16371,1288,3
16371,865,4
16371,3262,3
16371,705,3
16371,6043,4
16371,5195,3
16371,1208,4
15202,39,5
22859,9073,5
22859,7671,4
16371,441,3
16371,5304,4
16371,3374,4
16371,1423,3
16371,1900,3
16371,3688,3
22859,3,5
22859,49,4
2244,4200,3
22859,56,5
22859,732,3
5947,1899,3
5947,404,4
5947,9462,3
22930,36,3
22930,75,5
22930,171,3
22930,78,3
22930,87,4
22930,3543,3
22930,2186,5
22930,9280,3
22930,433,3
22930,197,4
22930,51,4
22930,183,3
22930,210,4
22930,980,5
22930,1779,4
22930,1636,5
22930,1840,3
22930,2126,5
22930,73,5
22930,3616,3
22930,3445,5
22930,76,3
22930,66,2
22930,89,3
22930,41,2
22930,53,5
22930,388,3
22930,1742,3
22930,2077,1
22930,148,4
22930,1501,4
22930,3352,4
22930,5086,3
22930,2191,5
22930,9,4
22930,1466,4
22930,8738,3
22930,4538,4
22930,4186,4
22930,4,3
22930,29,3
22930,530,3
22930,28,3
22930,138,1
22930,792,5
8799,4802,5
22859,197,5
22859,527,4
22859,563,4
22859,558,4
22859,631,4
22859,652,4
22859,624,4
22859,724,4
22859,748,4
22859,871,3
22859,1201,3
22859,46,4
20776,34,2
20776,99,2
20776,96,3
20776,1945,3
22901,854,3
20776,1070,4
4833,290,3
22691,26,5
4833,140,4
12784,1571,2
11417,382,3
17104,7367,4
6505,69,5
7385,291,4
12170,2456,3
18460,3551,3
689,522,4
16640,1361,4
16640,613,3
11961,860,4
16640,538,2
16640,3808,4
16640,887,4
16640,136,2
16640,3237,4
16640,6863,4
16640,1144,3
16640,2188,2
18719,5528,3
18719,8710,3
22859,31,5
22859,58,4
22859,63,4
22859,254,4
22859,142,4
22859,26,5
22859,186,5
22859,212,3
22859,463,5
22859,554,5
22859,712,5
22859,864,5
22859,1026,5
22859,44,5
22859,107,4
22859,152,4
22859,169,5
22859,420,4
22859,957,4
22859,1585,5
22859,3284,4
22859,136,5
22859,9663,3
22859,29,5
22859,4,5
22859,100,3
22859,1319,3
22859,90,4
22859,1,5
22859,17,5
22859,205,4
20228,760,4
20228,492,3
20228,1646,4
19641,2300,3
19641,5113,3
9430,58,3
9430,125,3
12170,5985,3
22989,420,4
22989,622,4
22989,571,5
22989,286,5
22989,683,5
22989,552,5
22989,716,5
22989,1459,5
22989,1414,5
22989,302,5
22989,3119,5
22989,821,5
22989,22,4
22989,1083,4
22989,3550,4
22989,4172,4
22989,6994,3
20644,4753,4
22989,2856,5
22989,1349,4
22989,396,4
22989,122,3
22989,1655,3
22989,8816,3
22989,3067,5
22989,4913,5
22989,6528,5
22989,8689,5
22989,9168,5
22989,6943,4
22989,7473,4
22989,9827,5
22989,144,5
22989,10,3
22989,1715,5
22989,231,5
22989,8190,3
22989,703,5
22989,338,3
22989,2853,4
2372,8977,3
21062,291,4
22639,1636,5
22639,1962,5
22639,2614,5
22639,2126,5
22639,3408,5
22639,7786,5
22639,4997,5
22639,891,5
22639,1034,5
22639,1127,5
22639,1228,5
22639,1304,5
22639,1340,5
22639,1363,5
22639,1394,5
22639,1450,5
22639,1630,5
22639,1602,5
22639,1690,5
22639,3309,4
22639,1457,5
22639,9513,4
22639,98,5
22639,140,5
22639,18,5
22639,24,5
22639,25,5
22639,27,5
22639,23,5
22639,21,4
22639,2831,5
22639,4538,4
22639,379,5
22639,978,4
22639,1723,4
22639,4016,3
22639,2355,3
22639,871,5
22639,527,5
22639,558,5
22639,631,5
22639,563,5
22639,652,5
22639,724,5
22639,624,5
22639,748,5
22639,3611,5
22639,5499,4
22639,5044,4
22639,6534,4
22639,2943,3
22639,613,5
22639,1970,5
22639,193,5
22639,49,5
22639,52,4
22639,56,3
6085,258,3
22930,103,2
22930,95,3
22930,772,2
22930,2732,3
22930,1907,4
22930,85,4
22930,59,3
22930,50,5
22930,102,4
22930,416,3
22930,245,4
22930,332,4
22930,18,5
22930,23,5
22930,24,5
22930,142,5
22930,33,5
22930,496,4
10550,924,4
23024,2930,3
23024,450,5
23024,891,5
23024,1034,5
23024,1127,5
23024,1228,5
23024,1304,5
23024,1340,5
23024,1363,5
23024,1394,5
23024,1450,5
23024,1630,5
23024,1602,5
23024,1479,3
23024,1690,5
23024,2518,3
23024,2631,3
23024,2493,3
23024,2407,3
23024,2448,3
23024,3309,4
23024,5874,3
23024,6397,4
23024,9677,5
23024,2154,4
23024,4995,3
23024,239,4
23024,2721,4
23024,3188,4
23024,3478,4
23024,18,5
23024,25,5
23024,24,5
23024,27,5
23024,23,5
23024,21,5
23024,2001,5
23024,469,3
23024,4334,4
23024,7248,4
23024,9098,4
23024,1491,3
23024,3440,3
23024,4428,3
23024,101,5
23024,344,5
23024,372,5
23024,534,5
23024,943,4
23024,1923,4
23024,2579,4
23024,2035,1
23024,1,5
23024,17,4
23024,20,3
23024,3736,5
23024,502,5
23024,377,4
23024,859,3
23024,6465,4
23024,1840,3
23024,2317,3
23024,3454,3
23024,2545,3
23024,3215,5
23024,4556,3
23024,3382,3
23024,4781,4
23024,5218,4
23024,4030,4
23024,5760,4
23024,6864,4
23024,5659,4
23024,6731,4
23024,7112,4
23024,7576,4
23024,7583,4
23024,8050,4
23024,4424,4
22115,445,5
22115,8252,4
22115,34,4
22115,99,5
22115,96,3
22115,57,3
22115,2065,5
22115,3437,4
22115,4479,4
22115,7983,4
22115,8267,4
22115,9593,4
22115,8702,4
22115,8408,4
22115,9015,4
22115,5566,4
1880,1,4
1880,20,3
1880,17,4
22115,645,2
22115,3313,5
22115,306,5
22115,304,3
22115,2659,1
22115,2,5
22115,23,5
22115,39,3
22115,338,4
22115,31,5
22115,25,5
22115,38,4
22115,230,5
22115,1335,5
22115,1889,5
22115,586,5
22115,89,5
2961,5191,4
7282,8676,4
4118,4492,5
23024,665,3
23024,2083,3
12569,84,5
23051,22,5
23051,57,4
23051,111,4
23051,273,3
23051,150,5
23051,136,4
23051,515,5
23051,228,4
23051,78,5
23051,1202,5
23051,1185,5
23051,311,5
23051,1158,5
23051,1435,5
23051,2411,4
23051,5052,3
23051,2124,4
23051,1567,4
23051,1237,4
23051,848,4
23051,16,5
23051,60,5
23051,407,5
23051,494,3
23051,820,4
23051,11,5
23051,2679,4
23051,124,5
23051,45,5
23051,64,4
23051,674,4
23051,2114,4
23051,46,5
23051,31,5
23051,144,5
23051,771,3
23051,186,5
23051,67,4
23051,115,5
23051,941,4
23051,33,5
23051,249,3
23051,148,5
23051,118,5
23051,198,5
23051,9,4
23051,588,4
23051,396,3
23051,1317,4
23051,1762,4
23051,734,5
23051,1100,4
23051,7370,3
23051,381,4
23051,5157,5
23051,409,4
20121,404,4
19354,619,4
8592,69,5
23056,32,5
23056,58,5
23056,113,5
23056,173,5
23056,357,5
23056,65,5
23056,529,4
23056,413,5
23056,293,5
23056,547,5
23056,503,5
23056,614,5
23056,5,4
23056,4,5
23056,116,5
23056,204,5
23056,514,5
23056,709,5
23056,8,4
23056,718,4
23056,178,4
23056,1320,5
23056,1354,4
23056,2168,5
23056,350,4
23056,2187,5
23056,804,5
23056,773,4
23056,555,5
23056,855,5
23056,55,4
23056,48,5
23056,1019,5
23056,371,5
23056,154,5
23056,131,5
23056,2297,4
23056,7,5
23056,2052,5
23056,257,5
23056,839,5
23056,248,5
23056,446,4
23056,2397,5
23056,130,4
23056,301,4
23056,792,5
23056,531,3
23056,770,5
23056,1521,5
23056,485,5
23056,180,4
23056,90,4
23056,468,3
23056,512,5
23056,119,5
23056,819,4
23056,1135,5
23056,217,5
23056,687,5
23056,663,2
23056,2298,5
23056,490,5
23056,688,4
23056,1096,4
23056,769,5
23056,4131,5
23056,3744,4
23056,5167,4
23056,6826,4
23056,6510,5
23056,8143,4
23056,3933,4
23056,1888,5
23056,39,5
23056,283,5
23056,110,5
23056,135,5
23056,165,4
23056,188,5
23056,191,5
23056,365,5
23056,3544,4
23056,1451,4
23056,168,4
23056,349,4
23056,578,4
23056,670,5
23056,1752,4
23056,2190,5
23056,3523,4
23056,79,5
23056,1666,5
23056,2960,5
23056,6648,5
23056,85,5
23056,102,5
23056,888,5
23056,549,5
23056,876,5
23056,1632,5
23056,126,5
23056,633,4
23056,104,5
23056,476,5
23056,325,5
23056,2089,5
23056,704,5
17874,3544,5
17874,8078,5
17874,8112,5
8615,144,5
4079,6425,4
22113,735,5
22113,568,5
22113,191,5
22113,6249,5
22113,9022,5
22113,570,5
22113,795,5
22113,1421,5
22113,9083,5
22113,380,5
20269,1710,3
23068,4,5
23068,8,5
23068,5,5
23068,113,5
23068,178,5
23068,701,5
23068,264,5
23068,483,5
23068,268,5
23068,664,5
23068,709,5
23068,35,1
23068,162,5
23068,3457,5
23068,173,5
23068,2187,5
23068,323,5
23068,80,5
23068,3085,5
23068,2027,5
23068,9908,5
23068,198,5
23068,354,5
23068,401,5
23068,125,5
23068,1584,5
23068,520,5
23068,1500,4
23068,430,5
23068,380,5
23068,1703,4
23068,1270,5
23068,1282,5
23068,9517,5
23068,3708,5
23068,822,5
23068,1055,5
23068,2440,5
23068,8175,5
23068,8973,5
23068,9966,5
23068,9323,5
23068,9178,5
23068,436,5
23068,3400,5
23068,5678,5
23068,4983,5
23068,8508,5
23068,1613,5
23068,3540,4
23068,4388,4
23074,3031,4
23074,3176,4
23074,1818,5
23074,2287,5
23074,3514,5
23074,3496,5
23074,4816,5
23074,12,4
23074,980,2
23074,6981,4
23074,2237,4
22930,3941,5
23074,4857,5
23074,2306,5
22930,6681,5
23074,2807,5
23074,2887,5
23074,2930,5
23074,3330,5
23074,3673,5
23074,3814,5
23074,3819,5
23074,4889,5
22930,6179,4
22930,2413,5
22930,4017,5
21345,7308,4
22930,9362,4
23074,3166,5
23074,4656,5
23074,5092,5
23074,5295,5
23074,5609,5
23074,5684,5
23074,6080,5
22930,6743,5
23074,1086,4
23074,2090,4
23074,1553,4
23074,2224,4
23074,2303,4
23074,2341,4
22930,6719,5
22930,7940,5
22930,7780,5
22930,9184,5
22930,1653,5
22930,1889,5
22930,1962,5
22930,3408,5
22930,2614,4
22930,7786,5
23051,216,5
23051,200,5
23051,181,5
23051,3033,5
23051,236,5
23051,1048,4
23051,1734,5
23051,6654,5
23051,274,5
23051,1160,4
23051,2014,5
23051,2973,5
23051,4551,5
23051,3857,5
23051,4062,4
23051,2478,4
23051,2203,4
23051,3772,4
23051,3264,4
23051,2066,5
23051,6238,5
23051,882,5
23051,966,5
23051,6043,4
23051,4286,4
23051,4444,5
23051,6869,4
23051,5999,5
23051,9333,4
23051,8245,4
23051,1607,4
23051,1826,3
23051,989,4
23051,1150,4
23074,134,5
23074,153,5
23051,2789,3
23051,7707,5
23051,3671,4
23051,902,4
23051,446,5
23051,217,4
23051,4719,4
23051,2397,5
23051,671,5
23051,8768,5
23051,3752,5
23051,207,4
23051,1598,5
23051,2030,3
23051,1377,4
23051,242,4
23051,86,5
23051,1732,4
23051,222,4
23051,288,3
23051,521,5
23051,3355,4
23051,4560,4
22930,5388,4
23051,2211,4
23051,5528,5
23051,123,4
23051,538,5
23051,424,4
23051,769,5
23051,501,4
23051,281,4
22859,15,5
22859,64,3
2597,613,4
16077,106,4
3627,7781,3
22859,42,4
22930,137,5
8668,1599,3
8668,2133,3
8668,421,2
8668,144,4
8668,2742,3
8668,2688,3
8668,2180,3
8668,404,4
8668,8974,3
2899,1911,4
9870,1588,3
22691,9426,5
22691,308,4
22691,9030,3
12758,1544,5
12758,664,2
5335,8600,5
5335,657,3
5335,2517,5
5335,380,5
22639,139,5
14097,47,5
23074,2077,4
23074,4343,4
23074,6721,4
23074,1140,4
23074,355,3
23074,22,4
23074,16,3
23074,46,5
23074,3,3
23074,491,4
23074,1850,4
23074,6967,2
23074,6210,4
23074,6766,4
23074,6035,4
23074,3153,4
23074,6372,5
23074,7167,3
23074,5886,3
23074,8872,5
23074,711,5
23074,3527,5
20679,7,4
23074,3838,3
22930,819,1
22930,3565,4
22930,6061,4
6505,4048,4
17104,5832,3
17104,7973,3
3549,445,3
20410,3208,1
20410,743,5
19798,2027,3
6183,36,4
6183,144,3
6183,1223,4
6183,16,3
6183,63,4
6183,208,4
6183,7,5
6183,124,3
6183,139,4
6183,516,4
6183,131,5
6183,60,2
6183,178,4
6183,119,4
6183,74,4
6183,574,2
6183,325,5
6183,150,4
6183,114,2
6183,2005,4
6183,289,5
6183,998,5
6183,905,5
6183,80,5
6183,868,5
6183,1648,5
18719,3300,3
6183,561,4
6183,245,4
6183,2095,5
6183,1020,5
6183,1916,4
6183,786,4
6183,2049,5
6183,7611,5
6183,2582,5
6183,2992,4
6183,77,4
6183,278,5
6183,282,4
6183,621,5
6183,3232,4
6183,7298,4
6183,857,5
6183,4258,5
6183,8924,5
6183,6702,5
6183,6590,5
6183,9767,4
23154,118,5
23154,1417,2
23154,1748,3
23154,1879,2
23154,692,2
23154,38,4
23154,1655,4
23154,46,5
23154,67,5
23154,150,4
23154,186,5
23154,417,5
23154,625,4
23154,1051,4
23154,1300,4
23154,482,5
23154,2114,4
23154,3021,5
23154,1909,4
23154,5587,5
23154,291,4
23154,333,5
23154,144,5
23154,396,3
23154,697,2
23154,1833,4
23154,771,3
23154,195,4
23154,81,5
23154,231,5
23154,273,5
23154,848,5
23154,8261,5
23154,825,3
23154,1068,3
23154,4431,4
23154,31,5
23154,57,5
23154,111,3
23154,304,5
23154,2708,4
23154,5910,3
23154,4,5
23154,9,3
23154,11,5
23154,1334,3
23154,16,5
23154,22,5
23154,3427,3
23154,45,4
23154,567,5
23154,47,4
23154,295,5
23154,142,5
23154,2057,4
23154,421,4
23154,33,5
23154,148,4
23154,453,3
23154,9309,4
23154,440,4
23154,176,5
23154,168,5
23154,799,4
23154,305,4
23154,349,4
23154,243,5
23154,2862,5
23154,556,4
23154,553,4
23154,578,4
23154,4795,4
23154,8068,4
23154,670,2
23154,705,2
23154,967,3
23154,441,4
23154,3806,4
23154,915,4
23154,818,3
23154,6779,3
23154,703,4
23154,911,4
23154,8683,5
23154,9896,4
23154,1423,3
23154,1248,3
23154,1360,4
23154,1075,3
23154,986,4
23154,2041,3
23154,1576,5
23154,2979,5
23154,1288,4
23154,1719,5
23154,123,5
23154,966,5
23154,281,4
23154,768,5
23154,242,4
23154,445,5
23154,343,5
23154,1882,4
23154,438,5
23154,1578,5
23154,4884,3
23154,1245,5
12170,3424,4
23159,4,5
23159,225,5
23159,66,4
23159,63,4
23159,31,4
23159,333,4
23159,144,3
23159,291,3
23159,124,4
23159,445,4
23159,771,3
23159,1587,3
23159,3038,4
23159,33,4
23159,195,3
23159,304,3
23159,273,5
23159,46,3
23159,57,3
23159,136,3
23159,111,4
23159,9,3
23159,1,5
23159,86,5
23159,123,3
23159,1826,4
23159,281,4
23159,227,3
23159,270,5
23159,233,4
23159,97,4
23159,131,1
23159,28,5
